customer_id,age,gender,membership,tenure,monthly_charge,login_frequency,support_tickets,payment_delays,feature_usage,last_login,churned
d458e0b3-5b88-4139-ac91-3f112d66d34f,75,F,Premium,547,100.6,2,4,2,2,48,1
304cb5cb-f791-4bb2-b3d6-7eb646edd3ec,40,M,Enterprise,565,71.11,29,6,5,10,37,1
d57f6e5e-55ed-465e-8dfd-692b8a9f9ac1,60,M,Basic,785,66.25,30,7,4,1,33,1
81113c7d-b7d9-450d-b6ea-1e55aaf28d4c,26,M,Enterprise,1023,169.13,7,8,6,4,57,1
137d092d-c010-4a80-a6de-b14cbd613c9e,65,M,Premium,833,187.56,29,2,6,8,86,1
aa8690c9-dbd0-4018-9cd5-76465da44f95,61,M,Premium,1025,70.64,14,4,6,5,1,0
780c83c1-b7bd-4542-b6c5-ca98e110cb84,30,F,Basic,921,144.88,10,2,2,6,44,1
abfdd9c9-cd32-486d-92a9-65fbb09d1df2,78,F,Enterprise,434,45.81,5,1,1,9,33,0
cd03b458-dc1d-40d8-a30e-3cdff8f56de4,71,M,Enterprise,767,82.04,22,5,2,3,81,1
b5587424-018f-49f7-ac2e-76c635d7e0b1,39,M,Premium,319,175.93,13,8,4,1,66,0
c6a5cfa8-d31b-41f0-9b4c-73892ea672b7,46,M,Premium,382,145.48,3,2,3,4,27,1
ab570dba-3aae-4b15-80a4-7d0abc57fe3c,31,F,Enterprise,407,138.18,30,1,5,4,20,1
e99e699d-2f96-4343-9a5a-250d29becb5e,33,M,Premium,354,101.23,5,7,3,7,57,1
5d6671b5-e4ca-43d2-93d7-ab425f630264,68,M,Enterprise,717,184.07,21,4,6,7,69,0
d8f44d9e-653b-4629-857f-c103cafd3659,55,M,Enterprise,967,155.46,10,4,4,10,25,0
03e00574-4dc8-40d8-abc7-4f5297dea6d2,40,F,Basic,442,95.07,28,6,3,9,34,0
d47003db-69e7-47d4-8a8a-b67ea725425d,39,M,Premium,39,183.77,21,6,3,9,27,0
a90e3bd3-b892-402b-9d47-d69c563e3d52,43,M,Enterprise,95,54.45,23,3,6,2,62,1
fed8703f-2ee3-4fc1-9138-16a2652f66b3,37,M,Basic,60,81.48,18,10,4,4,25,1
f6dca35a-0be2-4269-ae72-e14af5556f72,60,M,Enterprise,683,163.19,1,1,3,7,36,1
43bc1f80-4682-4a7f-bef4-48752a2b5c89,45,M,Enterprise,53,48.35,2,1,6,10,29,1
d39cbc40-7d1b-461a-9f16-f99c0530fdaa,22,M,Premium,778,191.91,9,10,1,10,62,0
e359e584-8021-4df4-89fc-e9b721ea889c,33,F,Basic,223,84.71,28,5,4,2,3,0
a900f51d-703f-4403-ad73-3d23f13acdc2,44,M,Basic,903,22.22,23,6,2,1,38,1
e52a543f-a4d6-45c9-8e66-1a4bbdb907fc,59,M,Basic,319,93.87,10,7,4,10,17,1
a86f11e8-7f19-48cd-bc65-c8544275e777,68,M,Premium,719,38.86,21,1,6,4,44,1
f288d408-0d34-4868-b3fe-6e3bbd2f1c19,21,F,Basic,881,42.57,3,5,6,8,79,0
392d5e81-9f90-4e4c-8fab-0f157c14b217,19,F,Basic,1046,186.18,23,9,4,2,5,0
4a6df21c-08ba-483c-a312-594e542d631a,29,F,Enterprise,1008,135.66,13,6,2,1,69,1
34d462ff-d112-4878-8ada-6c12be560884,53,M,Basic,220,157.3,10,0,3,4,61,0
3f18eb5b-06e1-4560-956c-e7fc59d8ed1e,80,F,Basic,140,114.58,30,4,6,4,75,1
a64a945a-e254-4994-9310-76dc624502ac,79,M,Basic,50,128.5,30,0,2,7,23,0
6e2cf89c-e27a-49ed-bce4-92ad2ad25108,58,M,Enterprise,111,106.83,30,4,3,5,66,0
cf8cbac2-2562-4c5c-9c71-845e8c5c4bd0,63,M,Basic,949,132.27,8,2,3,4,69,1
9619c6bb-e1c7-4368-9fcd-8816d5f69ed7,27,M,Basic,706,189.07,5,9,3,3,42,1
1deebf37-d7d5-4e2e-bc97-4e2b8862584f,60,M,Enterprise,259,73.41,22,4,3,6,38,1
e56c9c3e-d135-4069-8d3c-2e041ad1bfb6,43,F,Premium,204,111.05,20,4,3,9,7,1
9a022f21-d8fe-48c2-bd22-057a25a61278,35,F,Basic,385,152.56,13,6,4,9,31,1
d41e1c0c-35cd-4ef4-a279-76c7eb371f6f,58,F,Enterprise,747,84.71,1,4,6,6,70,1
cd061a9e-86af-48cc-af8c-74a076a1d681,18,F,Enterprise,1039,84.96,15,0,4,10,7,0
172e625f-4e2e-467e-80d5-7f1a40920a76,27,M,Enterprise,266,99.88,29,1,6,4,47,0
e216b98f-d75c-4730-a620-99c5dd45811b,30,M,Basic,1054,20.43,4,5,5,7,75,1
44527463-d855-463e-a2c3-ede3d00b4883,23,F,Premium,67,40.8,1,1,4,4,27,1
854549e6-aa62-4a50-80c3-01d6322a60fd,45,M,Basic,44,172.86,26,6,0,10,27,1
6671da9b-513c-4c3e-9afa-32fa3b3c12f8,26,F,Premium,824,153.78,27,3,1,2,49,1
3db55dfe-d62e-4c4c-9ae0-77f2e8dc713f,79,M,Basic,137,182.75,4,0,0,8,11,0
026cbe69-46f4-46be-b5ce-e4d291bfdc7f,55,F,Premium,277,128.37,15,4,0,6,15,0
08f5e6e4-53ad-4fa7-83cc-172b6a1be452,22,M,Basic,771,25.19,27,5,3,8,30,0
219ce23b-c05d-4cf8-a9ce-ed2cd7a8b1c8,32,F,Enterprise,352,164.46,12,1,3,7,31,1
09de9cfa-802f-4e9b-ab91-77846e18eb48,59,M,Basic,570,39.7,23,2,6,9,49,1
242ad894-8e68-4181-9788-01326a2b251b,44,F,Enterprise,230,29.78,14,0,1,5,75,1
abf048bf-3215-4bc2-916e-50df7abd2a51,46,F,Premium,425,85.94,10,1,5,5,75,1
e9069abe-e4b8-4465-a085-db068c3c2b09,39,M,Basic,994,35.38,5,7,6,10,80,1
1c67a8b5-e724-4672-9595-bda147f8e7d0,61,F,Basic,1040,144.94,13,1,2,9,60,0
24b3e765-e531-4dac-a3b0-975047ec8ffc,64,M,Basic,266,92.19,16,1,2,2,12,1
f7bf9467-df5b-4137-a18d-545a8ea1c1ca,25,M,Premium,362,150.2,23,8,2,6,40,0
940f376a-f579-4a59-83c6-88007ade0d7c,76,M,Premium,930,59.03,3,7,6,5,12,1
f8ca37f1-6f8c-4a4f-ba4a-dee9a40bca5d,43,F,Premium,31,142.83,29,5,5,1,70,1
887f6afd-0752-4578-b8fd-dde34906ca0c,18,M,Enterprise,40,54.57,26,1,3,7,12,0
02bba6f4-40cb-4b0c-afb7-0b1e9abf96cc,59,M,Basic,822,38.77,4,10,1,8,28,0
0d122ee8-e9a4-4a92-8e16-b2b16bf5475a,51,M,Premium,215,139.64,6,0,1,6,61,0
ac19f27c-e158-45ff-aca6-c1efe28ba82c,45,F,Basic,762,191.9,1,1,4,2,86,1
dc09f4ab-6817-48fe-b5af-2c9d707d1fb6,26,F,Enterprise,679,72.34,2,7,4,3,38,1
cef369d9-adcf-4086-b2bd-5e7a626927a9,31,F,Enterprise,892,176.61,6,4,5,2,16,1
d354fd75-e689-4c82-a4fb-2800aceb614d,36,F,Premium,998,77.08,5,4,6,9,19,1
89de355a-78ca-46bf-8990-bb9f051022c3,75,F,Basic,157,135.96,24,1,6,2,55,1
8e25991d-9573-407d-b986-48c54f9b393a,32,F,Basic,565,92.06,21,5,4,3,31,1
f44088a4-1469-4d56-b846-494c548a16eb,27,M,Premium,895,90.36,10,6,2,6,25,0
ac30fac8-6058-4b15-a883-ad22bad181d3,45,F,Enterprise,508,37.74,26,5,0,7,5,0
fc493036-bc9c-4985-bd9d-88a2364f1d3a,62,M,Premium,619,38.61,30,10,0,4,83,0
d6a0a6b5-da5c-438e-8eba-da64882d3fcd,68,M,Enterprise,900,153.71,4,10,0,8,70,0
83ac5be0-90b9-497e-979a-0bc4e150e343,52,F,Enterprise,123,135.02,27,10,5,6,58,1
b70a130f-fe13-4407-8136-b6ac82590deb,69,M,Basic,139,40.07,9,1,5,6,82,1
33d8fd45-ee1e-4700-9531-ed0089a2a763,49,F,Premium,599,134.97,8,3,2,4,48,0
e8f9c408-3dcf-4fc3-b2c6-d806e56168ce,66,F,Basic,990,64.75,4,10,3,9,47,1
0a5eee5f-b8b1-48be-a148-b602ee58508b,22,F,Premium,773,170.6,2,4,0,10,28,0
d241ba5e-d76b-409a-a511-660d21647969,25,F,Enterprise,199,184.15,13,8,4,8,35,1
62ac5556-d2cf-41d0-b739-085c56644987,19,F,Enterprise,764,50.45,26,10,2,1,77,1
13317680-c75a-4a04-ba18-0859e33010ac,51,F,Premium,343,110.39,24,2,3,7,65,1
bcc2364a-fc78-468f-9972-b34ef9f7e606,56,M,Premium,450,153.38,3,6,5,2,12,1
7a1aee8f-09c9-4c86-aebc-4c6053deb552,62,F,Basic,581,26.34,24,7,4,10,4,0
3d8c45d7-8615-4d02-971f-8b0543e27fbf,69,M,Basic,140,90.88,25,1,1,2,59,0
895a4541-3a12-4880-94fb-2ea47261d484,74,M,Basic,710,128.48,7,3,0,3,43,1
0a4cf7f4-e2ff-40dd-a36b-09a59970b905,18,M,Enterprise,1050,44.66,28,5,6,7,16,1
8afb8ef5-5d8f-4016-9474-4514c7d9f41c,79,F,Basic,973,145.87,7,4,6,3,64,1
84760035-5c80-4936-a35a-598090fbac38,30,F,Enterprise,1042,53.95,16,3,5,8,33,1
bebb8bb4-d7d8-4120-9882-0898855b86d1,37,M,Basic,237,141.72,20,4,1,1,57,0
00ebd276-de36-4be9-b81a-43eff5a79294,41,F,Basic,1015,66.96,20,9,2,3,44,1
4502e77d-5ff3-4498-8d72-4a4778cf127d,26,F,Basic,704,199.35,28,10,6,1,74,1
239f6c31-7e6e-41c8-901c-d6c9ad8093ab,69,M,Premium,1036,108.99,10,10,6,3,63,1
3a0dd212-a331-458a-a78c-29e0c9fb98ee,32,M,Premium,743,101.69,22,1,1,10,20,1
ff6ffa81-4776-4f7c-aa01-0b7c4b27a48c,60,M,Basic,686,38.66,21,3,0,2,4,0
a89a135b-67ce-4c38-a572-e308e72ccaf1,66,M,Basic,414,87.13,28,4,3,10,36,0
bf69b098-58ea-4fe1-996a-e619d817ccc0,74,M,Basic,620,148.06,7,2,6,3,24,1
bfb6073b-2509-4bbc-b571-2c374e813966,53,F,Basic,378,183.14,17,5,5,8,8,0
e626773e-451f-4a09-b3a7-3e9af2d2d886,71,M,Basic,653,57.3,16,0,4,6,72,0
bb53dd90-eb8d-4c09-92f2-a0297fa8d46c,57,M,Basic,1093,56.92,8,1,3,9,24,1
612f1072-6388-4f4f-acca-2f97caed3cfa,57,M,Premium,140,112.86,3,5,0,10,30,1
015c3706-6b40-4cad-a48e-b466b079d431,37,F,Enterprise,949,171.64,20,8,4,4,70,1
e34ad6f4-4fde-4f04-b682-334a6595f3c8,59,F,Enterprise,939,134.83,26,3,4,2,13,1
060cb89a-5593-45b4-ac72-c1a909c117c6,60,F,Enterprise,457,100.17,9,6,1,5,47,1
ad4ec209-fe43-4cb7-90a8-098bea5bd4af,49,M,Basic,93,99.13,11,3,2,6,84,0
0975bd7c-ed23-41ef-8276-8f57c2fa6ab7,31,F,Enterprise,1092,43.43,24,1,5,2,66,1
9fc5ca54-a948-4567-9d97-4a88323bb121,65,M,Enterprise,396,121.64,11,0,6,3,69,1
26ec9204-8820-48f7-8aa8-86c2e1191927,53,M,Premium,1015,126.48,17,7,5,6,29,1
275b4289-cbf2-4a50-8569-50581c8e639f,36,M,Premium,790,96.71,29,3,1,1,58,0
99d8ce98-1ece-40b6-8091-faaad56964ef,61,F,Basic,810,93.97,21,10,5,7,28,0
c90eb148-6f05-4d09-8fc4-753041af10f2,54,M,Enterprise,507,36.31,14,1,0,10,43,1
c8de68b8-a010-4ee6-abd9-a19fa1fe0744,33,F,Basic,481,24.6,24,1,6,4,33,1
36505e1e-cda5-4889-b01c-bae76fa42575,57,M,Premium,501,107.78,1,3,3,10,81,0
07320bdc-1bf1-43c2-8937-33cc75f08fe1,69,M,Basic,86,94.55,29,0,2,6,67,1
427fd737-c758-4fa7-88dc-d4e7503d888e,24,F,Basic,1006,45.9,27,4,3,5,17,1
0f2849d0-63aa-4372-80dc-1f68a30b3c63,33,M,Premium,582,187.7,29,5,0,7,43,0
fab79854-4381-4cf4-b100-626c4dcb727f,75,M,Premium,79,80.35,26,7,4,2,17,1
4ea64456-d07f-4e3e-94f8-9fd64fa75e45,76,M,Enterprise,952,197.59,12,7,4,10,3,0
2f3ce46b-73d4-4779-8a68-ae9dfe34623c,62,F,Basic,672,145.16,30,8,0,10,78,0
e553cacc-105f-42a2-9367-c62e0a785ff2,69,F,Premium,878,117.13,11,6,2,8,90,0
93d5e43f-2d8c-4dd8-8df2-990f8b6abe77,46,F,Premium,192,168.39,6,0,2,5,8,0
a8658607-5ea4-48ca-95cd-aa6d57412fbf,80,F,Enterprise,770,182.75,22,5,3,8,36,1
e97f6100-1c7b-4edf-b6ac-3256feba420f,64,F,Enterprise,386,28.73,16,5,4,10,87,1
b1552d78-e691-4ab6-a9eb-8929e0b38094,74,F,Enterprise,79,32.88,3,4,6,1,45,1
e5c904c1-6157-4f5b-b946-fc673157c453,48,M,Enterprise,136,89.77,3,4,6,5,56,1
c49cd6c2-6948-47ee-aebd-eda10c61e5b0,80,M,Basic,1093,66.33,2,4,0,1,38,0
798b9e51-9658-4679-96fc-d01f1673ef02,34,F,Premium,551,172.87,17,3,2,9,57,1
bb9dfd04-0758-4871-8b70-6a48de54544a,36,M,Premium,769,93.13,13,6,1,6,57,1
d70b485f-a95f-41e8-852b-aede57317674,51,M,Enterprise,200,193.91,16,9,2,2,12,0
170fbe1c-4f13-4bc4-a715-e687ed1729f4,75,M,Premium,259,50.71,12,2,5,6,8,1
87510b25-389e-4730-95e7-c813d0ba8b39,39,M,Premium,270,86.26,8,1,2,1,57,0
373ab258-6d55-492d-945a-0bc2b05715d4,34,M,Enterprise,174,159.66,14,10,2,8,62,0
94ca4086-fbb6-4fdf-b50e-b1e6192c54d6,70,M,Enterprise,823,178.06,2,3,6,3,90,1
e125c41f-6bbd-4f15-a1c7-1e42c3a8f60b,21,M,Premium,969,92.36,10,6,0,7,66,1
03ce4d35-5202-43cf-accc-ff81a7215549,55,F,Premium,629,70.05,12,10,4,10,24,1
e1c4eab4-ec1b-4ffd-91e5-5026c98e293f,60,M,Basic,661,35.12,17,1,6,2,31,1
e303afab-b18b-4691-9a67-cd2bb73134b5,65,F,Premium,290,68.93,30,9,6,3,75,1
3d3c7c59-0882-4ef5-b990-24bab59000ff,23,F,Premium,694,196.24,17,9,2,1,1,0
77d30374-f98f-4cfb-b35b-0e295b175ef7,72,F,Premium,663,89.21,8,9,1,5,72,0
c4a84086-bb89-44f7-b441-295209e53312,19,F,Basic,1060,108.98,16,6,5,8,54,0
486adab9-e4b2-41ca-9acc-a8324c1ae058,46,M,Premium,992,186.54,8,4,6,3,45,1
c7651ca5-d953-4451-b71e-dccd3711e9ce,47,M,Premium,234,173.9,5,8,4,8,40,1
5e9b0bec-9b44-48ef-b3a8-e1e012634749,62,F,Basic,967,97.86,23,9,0,10,16,0
bee4d6b9-f28c-44f4-a6a6-852ce1fc37b8,71,F,Basic,777,49.46,11,9,5,10,27,1
041f7535-179f-4f9f-8e95-7ca1ee7811a1,49,M,Enterprise,921,175.64,26,5,3,8,41,1
8ce1ec89-2196-4649-be5e-cafb1139a12c,72,F,Enterprise,83,133.1,26,3,6,10,84,1
d8b11f8e-e9e8-4259-b55c-10dc23043d6d,60,F,Premium,881,107.29,26,7,3,8,15,1
49481b59-a959-41fd-bc6a-a5d9af71306d,72,F,Basic,757,164.89,5,5,5,1,90,1
b7b3887d-e86c-456b-8a9d-d2972fd50288,34,F,Basic,784,193.29,21,9,5,10,69,1
7b27b388-09d8-4546-a2e3-9e9fe4bf9ea4,42,M,Premium,693,43.79,9,4,5,9,35,1
c0dddb57-d8b9-4822-93b5-375c415400d8,59,F,Premium,719,147.71,27,10,3,4,31,0
b468b4ee-b7f1-44a0-a08e-debf065f4df6,18,F,Basic,586,194.88,19,5,1,1,88,1
f69fa900-6214-4822-9f81-03ae49045c56,48,M,Enterprise,993,187.14,21,2,3,7,74,1
2a8f4984-9543-4b7c-9f05-ff9df816d3a0,49,M,Enterprise,1069,178.53,18,9,2,3,83,0
a3a33e5f-0a03-44d5-9ec0-3b98cd0741fb,44,F,Enterprise,855,24.11,18,0,6,3,60,1
c3e9354e-406c-4dc8-af2d-a859db030dcd,29,F,Basic,657,67.56,23,5,0,1,62,0
1ac45d2a-e40e-4aef-b4a8-122c460e4dc2,45,F,Basic,845,164.35,16,7,6,8,88,1
f345c836-91d2-41da-90a6-46b26e43c88e,24,F,Premium,315,70.07,19,1,4,2,50,1
77d99ed0-1853-43af-9fb8-62862cf11793,19,F,Basic,907,124.75,11,9,1,6,5,1
67dad8ab-01e0-4885-8b4e-290d7648696b,57,F,Enterprise,181,82.76,2,7,4,9,19,1
d768cb19-87ab-4556-b206-e2faba51cdc0,19,M,Basic,1009,140.58,7,4,6,10,3,1
331f7936-9dec-46a8-a9ac-319e56499819,29,F,Enterprise,1013,73.94,28,2,6,5,80,1
86fa6472-8feb-4e87-a2b1-12b6c87508a9,42,F,Enterprise,37,36.25,20,1,0,3,74,0
40ec2024-4292-4231-9a53-05e3a9361f1d,20,M,Basic,891,182.2,4,8,1,9,60,0
b0999433-cc9a-48e4-a0f1-00b5c9864a70,76,F,Enterprise,223,67.37,12,1,0,3,4,0
3a02929f-a30f-4dfd-afa0-6b1bb023c6de,75,M,Premium,502,121.32,20,6,3,7,83,1
bb7606a1-1bc4-4f4d-91e5-36ace55efa78,78,F,Basic,345,59.03,18,10,1,8,46,0
f10141d0-8823-468f-ab7e-7238face6f7c,51,F,Premium,617,179.59,8,7,5,8,31,1
3fbf9d35-ff24-457f-9468-6232eee21a3e,33,M,Enterprise,694,29.67,6,7,3,3,88,0
cf7b2197-0f28-4f00-98d5-face8779345a,70,M,Premium,959,123.58,6,5,0,6,46,1
0dd14664-6440-4977-9afc-b9975f274819,56,M,Premium,899,99.83,28,10,5,5,87,1
eb0fc9bc-60cb-4fae-9258-c734308a62b6,47,M,Premium,1076,64.29,18,7,6,8,76,0
a1ccf28d-f33a-4ca2-b2fa-cf1f43f09db8,51,F,Enterprise,1074,178.34,3,2,6,9,56,1
f5f15802-aebf-4847-98c7-a45601957e2e,34,F,Enterprise,1067,107.77,13,9,0,1,38,1
8381ad9b-ee67-4fa0-9dcb-4c066a7cb72f,72,M,Enterprise,807,146.89,13,9,6,7,41,1
0a578b9e-fdf2-4f32-bcb4-fb37482f2c2b,38,F,Basic,606,38.06,3,10,4,1,19,1
985b7947-b8ff-4426-80e5-f04bf7c29be8,63,M,Premium,71,67.5,26,1,4,2,18,0
aca29194-9e8b-40ec-a549-69950ec074fc,62,M,Premium,603,64.88,2,2,3,6,57,1
85f80257-1800-4c28-bd5e-797581ac22d7,43,M,Premium,234,72.4,11,0,0,10,27,0
a368d791-25f2-4c54-a95a-2ef173f678e4,19,M,Enterprise,159,139.11,11,8,2,6,51,1
6d73aaa9-7647-4466-800c-cff673c6e4ce,23,M,Premium,491,191.79,2,0,5,2,86,1
a7ea03dd-ff13-485e-9b58-6226f42d0f90,23,F,Premium,593,122.1,14,0,6,8,30,1
55d94f21-ac33-4607-bc73-e2ef09d17a85,62,F,Basic,242,147.02,15,3,1,10,62,0
8b26c263-b899-45ef-b713-b01c47ae596b,74,M,Basic,120,35.02,22,4,4,3,53,1
ae628509-0f4c-4109-bf0b-5869f96be428,28,F,Basic,353,185.48,1,6,0,4,68,1
c3ece50a-2205-49c9-99c6-811c87758e2b,55,F,Premium,582,172.37,2,2,5,6,11,0
df37c2db-bd6e-4928-b4e9-c1eea2b08118,52,M,Premium,584,64.92,27,7,0,2,72,0
10e84a33-07a9-4fd1-8b9a-ef3199196620,20,F,Premium,93,198.9,2,1,2,4,9,0
57f262d5-66a5-4413-afdc-a7d87e0bfa4d,76,F,Basic,701,130.02,27,2,3,7,77,0
5f02a436-4653-432e-adc2-a42eb67e14e0,80,F,Premium,591,163.4,20,6,3,1,42,1
fe70d68a-e805-4dfa-a38f-9dd9395b0569,39,F,Basic,1058,171.68,11,7,2,1,35,1
5ddb2989-f322-400c-8bd3-91c2ec3e213e,34,M,Premium,664,92.13,19,4,5,9,54,1
cc87c244-2638-479b-be9c-1597192a367d,34,M,Enterprise,1037,80.75,17,2,3,8,14,0
4ef9e387-2dbd-4593-8049-9e649b826be0,70,M,Premium,644,121.12,2,5,4,1,10,0
ed15ef76-2668-47aa-882e-1ff3df02cc19,49,M,Enterprise,706,83.74,6,6,3,9,49,0
fba0664b-7454-4867-923c-7d05b49f51bd,34,F,Enterprise,697,179.77,10,1,2,5,18,0
78eec27d-009c-4852-9279-bcb51d81eff2,65,F,Premium,563,157.84,26,10,0,9,69,1
fa635746-c9bf-4e89-b59a-e8ca9969cefe,22,F,Basic,739,172.65,8,7,5,9,85,1
457b9e6f-2c9e-423d-beff-f0c972929acf,34,F,Basic,392,93.93,10,2,2,2,53,0
e3a129c3-8236-4f44-87fe-a07b4616c791,27,M,Premium,1064,40.95,13,10,4,2,57,1
75585c20-af0f-42c6-a2fc-0d126a18022c,22,F,Basic,120,97.25,14,5,4,8,20,0
1fe3a961-82fb-4bf7-a9ed-18d6b510c429,59,F,Premium,492,127.27,14,1,5,1,41,1
bacd38c4-523c-42a5-a127-d60154c6292e,38,M,Basic,970,161.02,26,7,3,1,11,0
fc054134-cbe8-4b1b-8968-7a01163ff66f,79,M,Enterprise,966,82.62,24,8,0,1,58,0
472b35f6-56e6-413b-9002-07c14ed50c1a,36,F,Premium,542,52.22,15,6,0,9,81,0
d635586c-0c4c-4032-a876-de2c20e0d498,20,F,Premium,1019,106.8,16,2,5,2,78,1
2ae850a6-57de-4bd3-b7ba-83316b31eb07,32,F,Enterprise,392,119.58,28,1,2,4,2,0
8e8df36c-ffbb-41e9-a1ec-89c0a7bf1c31,28,F,Basic,339,39.93,24,5,4,8,69,1
7d205f9e-3104-4bb3-b560-0f4c7ac3dbd5,47,F,Enterprise,895,191.67,2,8,5,10,14,1
efa2a4fb-39d8-42d7-b474-8877fee6d8d6,55,F,Premium,122,82.15,23,7,5,7,76,1
f3c59e81-ff3f-4d09-99af-276da01bd318,60,M,Premium,89,36.31,25,6,6,3,8,1
8d19bf95-c7e5-4af1-920d-24b3637c69ed,18,M,Basic,879,37.29,12,7,6,1,9,0
0f14e40e-98de-481c-ba2f-750c15fc638f,65,F,Enterprise,374,149.18,8,7,0,4,48,0
ff6b0575-1837-4af2-aa01-c655df671a01,57,M,Premium,750,179.3,4,6,3,7,10,1
c7e9a139-f708-4de1-8e68-804dff6ef71c,54,F,Premium,876,47.3,18,6,6,4,50,1
ef3f1e10-09d1-456f-90be-d3d71edd2ae7,41,M,Premium,141,43.9,17,7,1,3,8,0
81799e6c-f05d-496b-bea0-d3ca358f7a40,35,F,Basic,394,78.72,26,8,0,7,79,1
a27990ad-b122-4b33-9da3-70823a7d440a,77,F,Basic,929,120.65,27,10,6,9,64,0
49fccfd8-f7a6-4fb5-876e-48170193af28,36,M,Basic,439,134.48,2,10,0,7,50,1
f33d3511-3ac0-44aa-ab5d-2b17a01f2f87,79,M,Enterprise,629,112.75,25,9,1,1,1,1
6b0f7e0f-d401-406b-961c-b9864ccb44a6,69,F,Enterprise,156,60.53,23,6,0,9,78,0
46d6dd73-bb8d-4f62-ba65-a0e6b34c1c68,42,F,Enterprise,1046,179.77,28,10,1,8,48,0
027b8e03-2a67-47bd-976f-d85f5bc3c229,47,M,Enterprise,40,71.23,27,5,5,9,32,1
442710c5-da49-4777-80a0-130420c20ab3,49,M,Basic,992,22.66,28,7,3,5,48,1
5990978c-4777-4e9b-beed-3e3a896f97c8,78,M,Premium,415,20.79,30,10,6,1,16,0
169c4187-60b2-42bc-810d-e8259795b5d6,39,F,Premium,701,184.8,7,8,4,1,70,1
4ba33602-db46-4342-9917-37a9487b800b,42,M,Enterprise,1022,75.34,6,8,2,1,57,1
939a1f2f-0b57-4b6e-a43c-8029c05d343e,18,F,Enterprise,674,60.27,5,8,2,2,41,0
3b9d7cc0-a028-45e7-9542-fc5437974ce5,39,M,Premium,144,41.07,15,1,0,8,71,0
2ac5a9f8-153e-4636-bc10-21a43f65c81d,41,M,Basic,737,22.42,28,9,5,2,68,1
23d89bf1-4965-4a62-b75a-a1dfec5763aa,40,M,Premium,209,112.32,4,2,0,1,64,1
d399fdca-7230-4a98-921b-30f7ead81af2,65,F,Basic,115,195.96,11,6,4,10,28,1
711f7714-1170-4c07-a2a1-aa2cb680c1d5,62,M,Premium,345,105.11,18,9,4,5,58,1
eb7cc814-a550-449e-b3bc-c2ae3cc46d91,30,M,Enterprise,983,170.73,30,2,5,6,23,0
0095a348-8490-48b5-aa18-bf4800cb13dd,21,F,Premium,129,87.59,7,6,6,1,57,1
dd9b78f0-9a1c-4600-b7a2-f02913dc8531,72,M,Basic,647,169.3,16,3,4,5,79,1
7fcb3eb4-839e-415b-bf45-f888f82d29ac,70,M,Enterprise,670,116.34,8,6,3,10,37,0
f9a70946-37f2-442f-88a3-47ffa665f8c3,79,F,Premium,912,73.55,22,3,0,5,41,0
7728a9e0-4345-4acb-be19-c094f39a9b56,44,M,Premium,603,87.11,2,8,4,6,14,0
fd0be4e8-8be3-45a2-8747-fbe94954bd81,68,M,Enterprise,811,146.22,15,9,4,10,62,0
c6640ae5-53c7-4c01-837f-91dc664e73aa,61,M,Basic,497,63.17,7,0,2,3,27,1
8d6c6208-4202-485a-90c4-0ce9e7177a6a,51,M,Basic,484,144.47,22,9,3,1,19,1
bc1c1cc6-21a3-4eea-8f98-fe1fddae4579,34,M,Basic,344,109.22,25,4,1,9,56,0
868fa446-b627-4b33-80ab-e5eab6dbc126,47,M,Premium,908,112.72,21,2,3,1,21,0
68f8b8bb-52cc-4767-9e31-f675067d442a,56,F,Premium,1006,152.06,7,6,4,1,46,1
c3bd5667-c143-41f4-9104-4e10372b8ab9,21,M,Basic,1024,54.84,7,0,4,8,4,1
daf7aa25-ac59-458f-894c-ca9245e23ddb,49,M,Enterprise,377,73.03,22,7,2,2,68,0
16238655-f9c3-4471-95da-4776936f1ce5,18,F,Basic,841,44.95,13,7,4,3,65,1
0ed61783-f36e-4086-ba44-64f5750b03da,52,F,Basic,169,178.28,1,6,6,7,65,1
433f62e4-6908-4466-b46c-c164ba95f91d,28,F,Enterprise,159,177.54,2,4,5,3,48,1
54e0dbfc-2325-4b94-9494-84c952e38279,50,M,Premium,575,87.94,18,1,5,8,77,1
64985cd7-d9cf-43be-89d0-fb289d206a9a,57,F,Enterprise,614,38.16,15,0,1,2,6,0
6fb2579d-d97e-41dd-aaff-37e036691cf1,64,M,Enterprise,464,67.59,18,5,5,5,33,0
d26b77ee-f5ca-40df-adca-e2b137914dba,20,F,Enterprise,963,119.18,8,3,2,7,41,1
6a0d98ab-7718-4bca-ba6c-a3133702b0dc,58,M,Premium,967,184.88,2,2,0,4,9,0
c3ed84c6-44fc-43e5-bf97-a843a9944f50,45,F,Enterprise,1062,143.79,24,6,2,1,41,0
02d81882-54a0-4c5f-9ac3-e3efc5ad66b4,37,M,Enterprise,1005,134.37,1,8,3,9,2,0
b656eda7-82e2-4e26-9fa2-e093fa080ccd,29,F,Enterprise,463,100.12,30,3,3,2,17,1
7653c6d0-27b5-49e7-affa-3a0eaa560fcd,75,M,Premium,1046,24.16,26,5,3,9,82,1
132bf93f-56fd-4b04-82c6-3fba0c89bd70,22,F,Basic,930,56.05,4,7,5,6,50,0
d1bdf3cd-0b5c-4ccf-9228-35388689e220,56,F,Enterprise,583,106.49,9,3,1,2,64,0
